,DeepJet;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula 
1036,0,comb,up_type3,5,0.0,2.5,100,140,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+0.0058356306909260348
1037,0,comb,up_type3,5,0.0,2.5,140,200,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+0.0039669603915180951
1038,0,comb,up_type3,5,0.0,2.5,200,300,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+0.0089035238285835837
1039,0,comb,up_type3,5,0.0,2.5,300,600,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+0.039522191494593621
1040,0,comb,up_type3,5,0.0,2.5,600,1000,0,1,1.0007*(1.+0.000290434*x)/(1.+0.000349262*x)+0.045066881445722656
1041,0,mujets,down_jes,4,0.0,2.5,20,30,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)+0.013114117085933685
1042,0,mujets,down_jes,4,0.0,2.5,30,50,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)-0.00067561550531536341
1043,0,mujets,down_jes,4,0.0,2.5,50,70,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)+0.00011142300354549661
1044,0,mujets,down_jes,4,0.0,2.5,70,100,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)-0.0041631422936916351
1045,0,mujets,down_jes,4,0.0,2.5,100,140,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)-0.0067895236425101757
1046,0,mujets,down_jes,4,0.0,2.5,140,200,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)-0.0032367629464715719
1047,0,mujets,down_jes,4,0.0,2.5,200,300,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)-0.0036679210606962442
1048,0,mujets,down_jes,4,0.0,2.5,300,600,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)+0.0007837219163775444
1049,0,mujets,down_jes,4,0.0,2.5,600,1000,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)-0.0041588214226067066
1050,0,mujets,down_jes,5,0.0,2.5,20,30,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)+0.0052456469275057316
1051,0,mujets,down_jes,5,0.0,2.5,30,50,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)-0.00027024620794691145
1052,0,mujets,down_jes,5,0.0,2.5,50,70,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)+4.4569202145794407e-05
1053,0,mujets,down_jes,5,0.0,2.5,70,100,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)-0.0016652569174766541
1054,0,mujets,down_jes,5,0.0,2.5,100,140,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)-0.002715809503570199
1055,0,mujets,down_jes,5,0.0,2.5,140,200,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)-0.0012947052018716931
1056,0,mujets,down_jes,5,0.0,2.5,200,300,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)-0.0014671684475615621
1057,0,mujets,down_jes,5,0.0,2.5,300,600,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)+0.00031348876655101776
1058,0,mujets,down_jes,5,0.0,2.5,600,1000,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)-0.0016635284991934896
1059,0,mujets,down_pileup,4,0.0,2.5,20,30,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)-0.010501067154109478
1060,0,mujets,down_pileup,4,0.0,2.5,30,50,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)-0.0085635343566536903
1061,0,mujets,down_pileup,4,0.0,2.5,50,70,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)-0.0010505823884159327
1062,0,mujets,down_pileup,4,0.0,2.5,70,100,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)-0.0041099558584392071
1063,0,mujets,down_pileup,4,0.0,2.5,100,140,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)-0.0020645807962864637
1064,0,mujets,down_pileup,4,0.0,2.5,140,200,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)-0.0027785797137767076
1065,0,mujets,down_pileup,4,0.0,2.5,200,300,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)-0.0028248326852917671
1066,0,mujets,down_pileup,4,0.0,2.5,300,600,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)-0.004444989375770092
1067,0,mujets,down_pileup,4,0.0,2.5,600,1000,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)-0.00099617219530045986
1068,0,mujets,down_pileup,5,0.0,2.5,20,30,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)-0.0042004268616437912
1069,0,mujets,down_pileup,5,0.0,2.5,30,50,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)-0.0034254137426614761
1070,0,mujets,down_pileup,5,0.0,2.5,50,70,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)-0.00042023294372484088
1071,0,mujets,down_pileup,5,0.0,2.5,70,100,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)-0.0016439823666587472
1072,0,mujets,down_pileup,5,0.0,2.5,100,140,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)-0.00082583230687305331
1073,0,mujets,down_pileup,5,0.0,2.5,140,200,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)-0.0011114318622276187
1074,0,mujets,down_pileup,5,0.0,2.5,200,300,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)-0.0011299330508336425
1075,0,mujets,down_pileup,5,0.0,2.5,300,600,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)-0.0017779958434402943
1076,0,mujets,down_pileup,5,0.0,2.5,600,1000,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)-0.00039846886647865176
1077,0,mujets,down_statistic,4,0.0,2.5,20,30,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)-0.015097886323928833
1078,0,mujets,down_statistic,4,0.0,2.5,30,50,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)-0.010088412091135979
1079,0,mujets,down_statistic,4,0.0,2.5,50,70,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)-0.013768903911113739
1080,0,mujets,down_statistic,4,0.0,2.5,70,100,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)-0.010831738822162151
1081,0,mujets,down_statistic,4,0.0,2.5,100,140,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)-0.014554182067513466
1082,0,mujets,down_statistic,4,0.0,2.5,140,200,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)-0.019434846937656403
1083,0,mujets,down_statistic,4,0.0,2.5,200,300,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)-0.030090155079960823
1084,0,mujets,down_statistic,4,0.0,2.5,300,600,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)-0.040204718708992004
1085,0,mujets,down_statistic,4,0.0,2.5,600,1000,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)-0.049704231321811676
1086,0,mujets,down_statistic,5,0.0,2.5,20,30,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)-0.0060391547158360481
1087,0,mujets,down_statistic,5,0.0,2.5,30,50,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)-0.0040353648364543915
1088,0,mujets,down_statistic,5,0.0,2.5,50,70,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)-0.0055075613781809807
1089,0,mujets,down_statistic,5,0.0,2.5,70,100,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)-0.004332695621997118
1090,0,mujets,down_statistic,5,0.0,2.5,100,140,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)-0.0058216727338731289
1091,0,mujets,down_statistic,5,0.0,2.5,140,200,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)-0.0077739390544593334
1092,0,mujets,down_statistic,5,0.0,2.5,200,300,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)-0.012036061845719814
1093,0,mujets,down_statistic,5,0.0,2.5,300,600,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)-0.016081888228654861
1094,0,mujets,down_statistic,5,0.0,2.5,600,1000,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)-0.019881691783666611
1095,0,mujets,down_type3,4,0.0,2.5,20,30,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)-0.029613344136670071
1096,0,mujets,down_type3,4,0.0,2.5,30,50,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)-0.014737254010956356
1097,0,mujets,down_type3,4,0.0,2.5,50,70,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)-0.026276054375618054
1098,0,mujets,down_type3,4,0.0,2.5,70,100,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)-0.024874323058521986
1099,0,mujets,down_type3,4,0.0,2.5,100,140,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)-0.043510636388868172
1100,0,mujets,down_type3,4,0.0,2.5,140,200,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)-0.067012159898051912
1101,0,mujets,down_type3,4,0.0,2.5,200,300,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)-0.070102142598151743
1102,0,mujets,down_type3,4,0.0,2.5,300,600,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)-0.10784481589993809
1103,0,mujets,down_type3,4,0.0,2.5,600,1000,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)-0.11506483920431725
1104,0,mujets,down_type3,5,0.0,2.5,20,30,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)-0.011845337518460923
1105,0,mujets,down_type3,5,0.0,2.5,30,50,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)-0.0058949016041156951
1106,0,mujets,down_type3,5,0.0,2.5,50,70,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)-0.010510422058735393
1107,0,mujets,down_type3,5,0.0,2.5,70,100,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)-0.0099497293868343571
1108,0,mujets,down_type3,5,0.0,2.5,100,140,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)-0.017404254579985821
1109,0,mujets,down_type3,5,0.0,2.5,140,200,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)-0.026804862323615113
1110,0,mujets,down_type3,5,0.0,2.5,200,300,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)-0.028040856306646589
1111,0,mujets,down_type3,5,0.0,2.5,300,600,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)-0.043137926874137714
1112,0,mujets,down_type3,5,0.0,2.5,600,1000,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)-0.046025936818264078
1113,0,mujets,up_jes,4,0.0,2.5,20,30,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)+-0.013114117085933685
1114,0,mujets,up_jes,4,0.0,2.5,30,50,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)+0.00067561550531536341
1115,0,mujets,up_jes,4,0.0,2.5,50,70,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)+-0.00011142300354549661
1116,0,mujets,up_jes,4,0.0,2.5,70,100,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)+0.0041631422936916351
1117,0,mujets,up_jes,4,0.0,2.5,100,140,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)+0.0067895236425101757
1118,0,mujets,up_jes,4,0.0,2.5,140,200,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)+0.0032367629464715719
1119,0,mujets,up_jes,4,0.0,2.5,200,300,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)+0.0036679210606962442
1120,0,mujets,up_jes,4,0.0,2.5,300,600,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)+-0.0007837219163775444
1121,0,mujets,up_jes,4,0.0,2.5,600,1000,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)+0.0041588214226067066
1122,0,mujets,up_jes,5,0.0,2.5,20,30,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)+-0.0052456469275057316
1123,0,mujets,up_jes,5,0.0,2.5,30,50,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)+0.00027024620794691145
1124,0,mujets,up_jes,5,0.0,2.5,50,70,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)+-4.4569202145794407e-05
1125,0,mujets,up_jes,5,0.0,2.5,70,100,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)+0.0016652569174766541
1126,0,mujets,up_jes,5,0.0,2.5,100,140,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)+0.002715809503570199
1127,0,mujets,up_jes,5,0.0,2.5,140,200,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)+0.0012947052018716931
1128,0,mujets,up_jes,5,0.0,2.5,200,300,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)+0.0014671684475615621
1129,0,mujets,up_jes,5,0.0,2.5,300,600,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)+-0.00031348876655101776
1130,0,mujets,up_jes,5,0.0,2.5,600,1000,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)+0.0016635284991934896
1131,0,mujets,up_pileup,4,0.0,2.5,20,30,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)+0.010501067154109478
1132,0,mujets,up_pileup,4,0.0,2.5,30,50,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)+0.0085635343566536903
1133,0,mujets,up_pileup,4,0.0,2.5,50,70,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)+0.0010505823884159327
1134,0,mujets,up_pileup,4,0.0,2.5,70,100,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)+0.0041099558584392071
1135,0,mujets,up_pileup,4,0.0,2.5,100,140,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)+0.0020645807962864637
1136,0,mujets,up_pileup,4,0.0,2.5,140,200,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)+0.0027785797137767076
1137,0,mujets,up_pileup,4,0.0,2.5,200,300,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)+0.0028248326852917671
1138,0,mujets,up_pileup,4,0.0,2.5,300,600,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)+0.004444989375770092
1139,0,mujets,up_pileup,4,0.0,2.5,600,1000,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)+0.00099617219530045986
1140,0,mujets,up_pileup,5,0.0,2.5,20,30,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)+0.0042004268616437912
1141,0,mujets,up_pileup,5,0.0,2.5,30,50,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)+0.0034254137426614761
1142,0,mujets,up_pileup,5,0.0,2.5,50,70,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)+0.00042023294372484088
1143,0,mujets,up_pileup,5,0.0,2.5,70,100,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)+0.0016439823666587472
1144,0,mujets,up_pileup,5,0.0,2.5,100,140,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)+0.00082583230687305331
1145,0,mujets,up_pileup,5,0.0,2.5,140,200,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)+0.0011114318622276187
1146,0,mujets,up_pileup,5,0.0,2.5,200,300,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)+0.0011299330508336425
1147,0,mujets,up_pileup,5,0.0,2.5,300,600,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)+0.0017779958434402943
1148,0,mujets,up_pileup,5,0.0,2.5,600,1000,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)+0.00039846886647865176
1149,0,mujets,up_statistic,4,0.0,2.5,20,30,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)+0.015097886323928833
1150,0,mujets,up_statistic,4,0.0,2.5,30,50,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)+0.010088412091135979
1151,0,mujets,up_statistic,4,0.0,2.5,50,70,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)+0.013768903911113739
1152,0,mujets,up_statistic,4,0.0,2.5,70,100,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)+0.010831738822162151
1153,0,mujets,up_statistic,4,0.0,2.5,100,140,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)+0.014554182067513466
1154,0,mujets,up_statistic,4,0.0,2.5,140,200,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)+0.019434846937656403
1155,0,mujets,up_statistic,4,0.0,2.5,200,300,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)+0.030090155079960823
1156,0,mujets,up_statistic,4,0.0,2.5,300,600,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)+0.040204718708992004
1157,0,mujets,up_statistic,4,0.0,2.5,600,1000,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)+0.049704231321811676
1158,0,mujets,up_statistic,5,0.0,2.5,20,30,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)+0.0060391547158360481
1159,0,mujets,up_statistic,5,0.0,2.5,30,50,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)+0.0040353648364543915
1160,0,mujets,up_statistic,5,0.0,2.5,50,70,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)+0.0055075613781809807
1161,0,mujets,up_statistic,5,0.0,2.5,70,100,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)+0.004332695621997118
1162,0,mujets,up_statistic,5,0.0,2.5,100,140,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)+0.0058216727338731289
1163,0,mujets,up_statistic,5,0.0,2.5,140,200,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)+0.0077739390544593334
1164,0,mujets,up_statistic,5,0.0,2.5,200,300,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)+0.012036061845719814
1165,0,mujets,up_statistic,5,0.0,2.5,300,600,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)+0.016081888228654861
1166,0,mujets,up_statistic,5,0.0,2.5,600,1000,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)+0.019881691783666611
1167,0,mujets,up_type3,4,0.0,2.5,20,30,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)+0.029613344136670071
1168,0,mujets,up_type3,4,0.0,2.5,30,50,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)+0.014737254010956356
1169,0,mujets,up_type3,4,0.0,2.5,50,70,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)+0.026276054375618054
1170,0,mujets,up_type3,4,0.0,2.5,70,100,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)+0.024874323058521986
1171,0,mujets,up_type3,4,0.0,2.5,100,140,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)+0.043510636388868172
1172,0,mujets,up_type3,4,0.0,2.5,140,200,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)+0.067012159898051912
1173,0,mujets,up_type3,4,0.0,2.5,200,300,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)+0.070102142598151743
1174,0,mujets,up_type3,4,0.0,2.5,300,600,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)+0.10784481589993809
1175,0,mujets,up_type3,4,0.0,2.5,600,1000,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)+0.11506483920431725
1176,0,mujets,up_type3,5,0.0,2.5,20,30,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)+0.011845337518460923
1177,0,mujets,up_type3,5,0.0,2.5,30,50,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)+0.0058949016041156951
1178,0,mujets,up_type3,5,0.0,2.5,50,70,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)+0.010510422058735393
1179,0,mujets,up_type3,5,0.0,2.5,70,100,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)+0.0099497293868343571
1180,0,mujets,up_type3,5,0.0,2.5,100,140,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)+0.017404254579985821
1181,0,mujets,up_type3,5,0.0,2.5,140,200,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)+0.026804862323615113
1182,0,mujets,up_type3,5,0.0,2.5,200,300,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)+0.028040856306646589
1183,0,mujets,up_type3,5,0.0,2.5,300,600,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)+0.043137926874137714
1184,0,mujets,up_type3,5,0.0,2.5,600,1000,0,1,1.00637*(1.+0.00794967*x)/(1.+0.00820919*x)+0.046025936818264078
1185,1,comb,down_fsr,4,0.0,2.5,20,30,0,1,0.999371*(1.+-0.000161133*x)/(1.+-7.92031e-05*x)+0.00054623035248368979
1186,1,comb,down_fsr,4,0.0,2.5,30,50,0,1,0.999371*(1.+-0.000161133*x)/(1.+-7.92031e-05*x)+0.00063657015562057495
1187,1,comb,down_fsr,4,0.0,2.5,50,70,0,1,0.999371*(1.+-0.000161133*x)/(1.+-7.92031e-05*x)+0.0013309656642377377
1188,1,comb,down_fsr,4,0.0,2.5,70,100,0,1,0.999371*(1.+-0.000161133*x)/(1.+-7.92031e-05*x)+0.00146526750177145
1189,1,comb,down_fsr,4,0.0,2.5,100,140,0,1,0.999371*(1.+-0.000161133*x)/(1.+-7.92031e-05*x)-0.00076175539288669825
1190,1,comb,down_fsr,4,0.0,2.5,140,200,0,1,0.999371*(1.+-0.000161133*x)/(1.+-7.92031e-05*x)-0.0089954594150185585
1191,1,comb,down_fsr,4,0.0,2.5,200,300,0,1,0.999371*(1.+-0.000161133*x)/(1.+-7.92031e-05*x)-0.018175054341554642
1192,1,comb,down_fsr,4,0.0,2.5,300,600,0,1,0.999371*(1.+-0.000161133*x)/(1.+-7.92031e-05*x)+0.0058328276500105858
1193,1,comb,down_fsr,4,0.0,2.5,600,1000,0,1,0.999371*(1.+-0.000161133*x)/(1.+-7.92031e-05*x)+0.0034310726914554834
1194,1,comb,down_fsr,5,0.0,2.5,20,30,0,1,0.999371*(1.+-0.000161133*x)/(1.+-7.92031e-05*x)+0.00018207679386250675
1195,1,comb,down_fsr,5,0.0,2.5,30,50,0,1,0.999371*(1.+-0.000161133*x)/(1.+-7.92031e-05*x)+0.00021219004702288657
1196,1,comb,down_fsr,5,0.0,2.5,50,70,0,1,0.999371*(1.+-0.000161133*x)/(1.+-7.92031e-05*x)+0.00044365524081513286
1197,1,comb,down_fsr,5,0.0,2.5,70,100,0,1,0.999371*(1.+-0.000161133*x)/(1.+-7.92031e-05*x)+0.00048842251999303699
1198,1,comb,down_fsr,5,0.0,2.5,100,140,0,1,0.999371*(1.+-0.000161133*x)/(1.+-7.92031e-05*x)-0.00025391846429556608
1199,1,comb,down_fsr,5,0.0,2.5,140,200,0,1,0.999371*(1.+-0.000161133*x)/(1.+-7.92031e-05*x)-0.0029984863940626383
1200,1,comb,down_fsr,5,0.0,2.5,200,300,0,1,0.999371*(1.+-0.000161133*x)/(1.+-7.92031e-05*x)-0.0060583511367440224
1201,1,comb,down_fsr,5,0.0,2.5,300,600,0,1,0.999371*(1.+-0.000161133*x)/(1.+-7.92031e-05*x)+0.0019442759221419692
1202,1,comb,down_fsr,5,0.0,2.5,600,1000,0,1,0.999371*(1.+-0.000161133*x)/(1.+-7.92031e-05*x)+0.0011436908971518278
1203,1,comb,down_hdamp,4,0.0,2.5,20,30,0,1,0.999371*(1.+-0.000161133*x)/(1.+-7.92031e-05*x)-0.0013476151507347822
1204,1,comb,down_hdamp,4,0.0,2.5,30,50,0,1,0.999371*(1.+-0.000161133*x)/(1.+-7.92031e-05*x)-0.00194388790987432
1205,1,comb,down_hdamp,4,0.0,2.5,50,70,0,1,0.999371*(1.+-0.000161133*x)/(1.+-7.92031e-05*x)-0.0025249498430639505
1206,1,comb,down_hdamp,4,0.0,2.5,70,100,0,1,0.999371*(1.+-0.000161133*x)/(1.+-7.92031e-05*x)-0.0035583353601396084
1207,1,comb,down_hdamp,4,0.0,2.5,100,140,0,1,0.999371*(1.+-0.000161133*x)/(1.+-7.92031e-05*x)-0.0015389388427138329
1208,1,comb,down_hdamp,4,0.0,2.5,140,200,0,1,0.999371*(1.+-0.000161133*x)/(1.+-7.92031e-05*x)-0.0010699147824198008
1209,1,comb,down_hdamp,4,0.0,2.5,200,300,0,1,0.999371*(1.+-0.000161133*x)/(1.+-7.92031e-05*x)-0.00031883845804259181
1210,1,comb,down_hdamp,4,0.0,2.5,300,600,0,1,0.999371*(1.+-0.000161133*x)/(1.+-7.92031e-05*x)-0.0019790718797594309
1211,1,comb,down_hdamp,4,0.0,2.5,600,1000,0,1,0.999371*(1.+-0.000161133*x)/(1.+-7.92031e-05*x)-0.0032564480789005756
1212,1,comb,down_hdamp,5,0.0,2.5,20,30,0,1,0.999371*(1.+-0.000161133*x)/(1.+-7.92031e-05*x)-0.00044920505024492741
1213,1,comb,down_hdamp,5,0.0,2.5,30,50,0,1,0.999371*(1.+-0.000161133*x)/(1.+-7.92031e-05*x)-0.00064796261722221971
1214,1,comb,down_hdamp,5,0.0,2.5,50,70,0,1,0.999371*(1.+-0.000161133*x)/(1.+-7.92031e-05*x)-0.00084164994768798351
1215,1,comb,down_hdamp,5,0.0,2.5,70,100,0,1,0.999371*(1.+-0.000161133*x)/(1.+-7.92031e-05*x)-0.0011861118255183101
1216,1,comb,down_hdamp,5,0.0,2.5,100,140,0,1,0.999371*(1.+-0.000161133*x)/(1.+-7.92031e-05*x)-0.00051297963364049792
1217,1,comb,down_hdamp,5,0.0,2.5,140,200,0,1,0.999371*(1.+-0.000161133*x)/(1.+-7.92031e-05*x)-0.00035663825110532343
1218,1,comb,down_hdamp,5,0.0,2.5,200,300,0,1,0.999371*(1.+-0.000161133*x)/(1.+-7.92031e-05*x)-0.00010627948358887807
1219,1,comb,down_hdamp,5,0.0,2.5,300,600,0,1,0.999371*(1.+-0.000161133*x)/(1.+-7.92031e-05*x)-0.0006596906459890306
1220,1,comb,down_hdamp,5,0.0,2.5,600,1000,0,1,0.999371*(1.+-0.000161133*x)/(1.+-7.92031e-05*x)-0.0010854826541617513
1221,1,comb,down_isr,4,0.0,2.5,20,30,0,1,0.999371*(1.+-0.000161133*x)/(1.+-7.92031e-05*x)-0.00086083204951137304
1222,1,comb,down_isr,4,0.0,2.5,30,50,0,1,0.999371*(1.+-0.000161133*x)/(1.+-7.92031e-05*x)-0.0003052390820812434
1223,1,comb,down_isr,4,0.0,2.5,50,70,0,1,0.999371*(1.+-0.000161133*x)/(1.+-7.92031e-05*x)-0.00077325536403805017
